Show_id,Title,Director,Cast,Country,Date_added,Release_year,Rating,Duration,Listed_in,Description,Type,Tyoe
70123118,What'S Your Raashee?,Ashutosh Gowariker,"Priyanka Chopra, Harman Baweja, Suzy Brack, Gene Fojtik, Anjan Srivastav, Darshan Jariwala, Dilip Joshi, Daya Shankar Pandey, Yuri Suri, Rajesh Vivek, Geeta Tyagi",India,2018-08-15,2009,Tv-Pg,203 min,"Comedies, International Movies, Music & Musicals","To Protect His Family From Ruin, Yogesh Must Marry His Dream Girl In Only Ten Days, So He Rushes Into Dating Women With Different Astrological Signs.",Movie,Movie
81005454,Beyond The Clouds,Majid Majidi,"Ishaan Khattar, Malavika Mohanan, Goutam Ghose, Sharada, Tannishtha Chatterjee, Shashank Shende, Hema Singh, Akash Gopal","India, Iran",2018-08-10,2018,Tv-14,120 min,"Dramas, Independent Movies, International Movies",A Youthful Drug Dealer In Mumbai Must Change His Ways When The Sister Who Raised Him Is Assaulted By Her Boss And Imprisoned For Defending Herself.,Movie,Movie
80223371,The Guernsey Literary And Potato Peel Pie Society,Mike Newell,"Lily James, Michiel Huisman, Penelope Wilton, Tom Courtenay, Jessica Brown Findlay, Katherine Parkinson, Matthew Goode","United Kingdom, France, United States",2018-08-10,2018,Tv-14,124 min,"Dramas, Romantic Movies",A London Writer Bonds With The Colorful Residents Of Guernsey As She Learns About The Book Club They Formed During The Wwii German Occupation.,Movie,Movie
80175147,The Package,Jake Szymanski,"Daniel Doheny, Geraldine Viswanathan, Luke Spencer Roberts, Eduardo Franco, Sadie Calvano",United States,2018-08-10,2018,Tv-Ma,95 min,Comedies,"After Their Buddy Suffers An Unfortunate Accident During Spring Break, Four Pals Risk Everything – Including Their Dignity – To Make Him Whole Again.",Movie,Movie
80239831,Zion,Floyd Russ,Zion Clark,United States,2018-08-10,2018,Tv-Pg,12 min,"Documentaries, Sports Movies","Born Without Legs And Stuck In Foster Care For Years, Teen Zion Clark Finds His Calling When He Pursues Competitive Wrestling. A Documentary Short.",Movie,Movie
80245357,Perdida,Alejandro Montiel,"Luisana Lopilato, Amaia Salamanca, Rafael Spregelburd, Nicolás Furtado, Oriana Sabatini, Pedro Casablanc, Arancha Martí, Carlos Alcántara, María Onetto, Sara Sálamo","Argentina, Spain",2018-08-09,2018,Tv-Ma,104 min,"Dramas, International Movies, Thrillers","A Policewoman Whose Childhood Friend Disappeared In Patagonia Years Ago Starts A New Search To Find Answers, And Soon Finds Her Own Life In Danger.",Movie,Movie
70303426,2 States,Abhishek Varman,"Alia Bhatt, Arjun Kapoor, Ronit Roy, Amrita Singh, Revathy, Aru Krishansh Verma",India,2018-08-04,2014,Tv-Pg,143 min,"Comedies, Dramas, International Movies","Graduate Students Krish And Ananya Hope To Win Their Parents' Approval Before They Marry, But The Two Families Clash Over Their Cultural Differences.",Movie,Movie
80104648,Baaghi,Sabir Khan,"Tiger Shroff, Shraddha Kapoor, Sudheer Babu, Paras Arora, Sunil Grover, Sourav Chakraborty, Shaurya Bhardawaj",India,2018-08-04,2016,Tv-14,127 min,"Action & Adventure, International Movies",A Martial Artist Faces His Biggest Test When He Has To Travel To Bangkok To Rescue The Woman He Loves From The Clutches Of His Romantic Rival.,Movie,Movie
80992995,Brij Mohan Amar Rahe,Nikhil Nagesh Bhat,"Arjun Mathur, Nidhi Singh, Manav Vij, Sheetal Thakur, Sunny Hinduja, Yogendra Tikku, Vijayant Kohli",India,2018-08-04,2018,Tv-Ma,100 min,"Comedies, Dramas, International Movies",Faking His Death To Escape The Realities Of His Uneventful Life Worked Out Well For Brij Mohan – Until He Was Sentenced To Death For His Own Murder.,Movie,Movie
80234491,Flavors Of Youth: International Version,"Xiaoxing Yi, Yoshitaka Takeuchi, Haoling Li","Taito Ban, Mariya Ise, Minako Kotobuki, Haruka Shiraishi, Hiroki Yasumoto, Takeo Otsuka, Ikumi Hasegawa, Takayuki Nakatsukasa","China, Japan",2018-08-04,2018,Tv-Pg,74 min,"Anime Features, International Movies, Romantic Movies","Memories In A Bowl Of Steaming Noodles, A Fading Beauty Finding Her Way And A Bittersweet First Love – All In These Stories Of City Life In China.",Movie,Movie
80174897,Like Father,Lauren Miller Rogen,"Kristen Bell, Kelsey Grammer, Seth Rogen, Paul W. Downs, Zach Appelman, Leonard Ouzts, Blaire Brooks, Anthony Laciura, Mary Looram, Brett Gelman",United States,2018-08-03,2018,Tv-Ma,104 min,"Comedies, Dramas","After She'S Left At The Altar, A Workaholic Advertising Executive Ends Up On Her Caribbean Honeymoon Cruise With Her Estranged Father.",Movie,Movie
70139075,7 Khoon Maaf,Vishal Bhardwaj,"Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",India,2018-08-02,2011,Tv-Ma,148 min,"Dramas, International Movies, Thrillers","Spiced Liberally With Black Comedy, This Bollywood Drama Follows The Lethal Love Life Of A Woman Who Marries Numerous Men – Only To Find Them Flawed.",Movie,Movie
70139072,Chillar Party,"Vikas Bahl, Nitesh Tiwari","Irfan Khan, Raju, Sanath Menon, Rohan Grover, Naman Jain, Aarav Khanna, Vishesh Tiwari, Chinmai Chandranshuh, Vedant Desai, Shriya Sharma, Divji Handa",India,2018-08-02,2011,Tv-Pg,127 min,"Children & Family Movies, Comedies, Dramas","Eight Feisty Boys Befriend Young Drifter Fatka. When A Mean Politician Threatens Fatka'S Way Of Life, The Boys Band Together In Honor Of Their Pal.",Movie,Movie
70267490,Concussion,Stacie Passon,"Robin Weigert, Maggie Siff, Johnathan Tchaikovsky, Ben Shenkman, Janel Moloney, Emily Kinney",United States,2018-08-02,2013,R,96 min,"Dramas, Independent Movies, Lgbtq Movies","A Lesbian Housewife, Feeling Trapped In A Stale Marriage, Begins Visiting Female Prostitutes And Soon Seeks Excitement By Becoming A Sex Worker.",Movie,Movie
80087354,Emelie,Michael Thelin,"Sarah Bolger, Joshua Rush, Carly Adams, Thomas Bair, Susan Pourfar, Chris Beetem",United States,2018-08-02,2016,Tv-Ma,82 min,"Horror Movies, Thrillers","A Suburban Couple Hires A New Sitter To Watch Their Three Kids For The Night, Unaware That The Young Woman Isn'T Who She Claims To Be.",Movie,Movie
70111162,Fashion,Madhur Bhandarkar,"Priyanka Chopra, Kangana Ranaut, Mugdha Godse, Arbaaz Khan, Arjan Bajwa, Raj Babbar, Kiran Juneja, Samir Soni",India,2018-08-02,2008,Tv-Ma,158 min,"Dramas, International Movies",A Small-Town Girl Finally Realizes Her Dream Of Becoming A Famous Supermodel But Soon Finds There'S A Price For Her Glamorous New Life.,Movie,Movie
80099083,Fitoor,Abhishek Kapoor,"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhatt, Lara Dutta, Akshay Oberoi, Aditi Rao Hydari, Ajay Devgn",India,2018-08-02,2016,Tv-14,124 min,"Dramas, International Movies, Romantic Movies",A Young Artist Falls For An Aristocratic Young Woman Whose Bitter Mother Has Trained Her In The Art Of Breaking Hearts.,Movie,Movie
60003290,Fiza,Khalid Mohamed,"Karisma Kapoor, Jaya Bhaduri, Hrithik Roshan, Neha, Asha Sachdev, Bikram Saluja, Isha Koppikar, Johny Lever, Sushmita Sen, Manoj Bajpayee",India,2018-08-02,2000,Tv-14,163 min,"Dramas, International Movies, Music & Musicals","Fiza'S Brother Disappears During Mumbai'S Horrifying 1993 Riots. Each Day, Fiza And Her Widowed Mother Hope That He Will Return.",Movie,Movie
70139074,Guzaarish,Sanjay Leela Bhansali,"Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor, Nafisa Ali, Monikangana Dutta, Suhel Seth, Rajit Kapoor, Ash Chandler, Vijay Crishna",India,2018-08-02,2010,Tv-14,121 min,"Dramas, International Movies","After An Onstage Disaster Leaves An Illusionist Paralyzed, He Channels His Magic Into A Hit Radio Show. Years Later, He Fights For The Right To Die.",Movie,Movie
70303432,Haider,Vishal Bhardwaj,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon, Irrfan Khan, Narendra Jha",India,2018-08-02,2014,Tv-Ma,154 min,"Dramas, International Movies, Romantic Movies",Shahid Kapoor Delivers A Searing Performance In This Bollywood Take On Hamlet That Unfolds Amid Kashmiri Culture And History.,Movie,Movie
70303424,Highway,Imtiaz Ali,"Randeep Hooda, Alia Bhatt, Durgesh Kumar, Pradeep Nagar",India,2018-08-02,2014,Tv-14,127 min,"Action & Adventure, Dramas, International Movies","City Girl Veera Is Kidnapped On The Eve Of Her Wedding, But As Her Captors Take Her Through The Countryside, Veera Finds Herself Feeling Emancipated.",Movie,Movie
70139071,I Hate Luv Storys,Punit Malhotra,"Imran Khan, Sonam Kapoor, Sammir Dattani, Samir Soni, Kavin Dave, Bruna Abdullah",India,2018-08-02,2010,Tv-14,128 min,"Comedies, International Movies, Music & Musicals",This Bollywood Spoof Recounts The Ups And Downs Of An Assistant Film Director Who Loathes Romance And A Designer Who Adores All Things Sentimental.,Movie,Movie
70219529,Joker,Shirish Kunder,"Akshay Kumar, Sonakshi Sinha, Shreyas Talpade, Minissha Lamba, Pitobash, Darshan Jariwala, Alexx O'Nell, Asrani, Sanjay Mishra, Vrijesh Hirjee",India,2018-08-02,2012,Tv-Pg,98 min,"Comedies, International Movies, Music & Musicals",A Remote Village Situated Neither In India Or Pakistan Becomes Its Own Republic After Inmates At The Local Mental Asylum Bust Loose And Take Over.,Movie,Movie
70056059,Khosla Ka Ghosla,Dibakar Banerjee,"Anupam Kher, Boman Irani, Parvin Dabas, Tara Sharma, Navin Nischol, Kiran Juneja, Ranvir Shorey, Vinod Nagpal, Vinay Pathak, Nitish Pandey",India,2018-08-02,2006,Tv-14,124 min,"Comedies, Dramas, International Movies",A Cranky Control Freak Must Rely On His Comically Dysfunctional Family To Pull Off A Scam On A Greedy Land Shark Who'S Stolen His Prized Property.,Movie,Movie
70114589,Main Aurr Mrs. Khanna,Prem Soni,"Salman Khan, Kareena Kapoor, Sohail Khan, Preity Zinta, Bappi Lahiri, Yash Tonk, Nauheed Cyrusi, Mahek Chahal",India,2018-08-02,2009,Tv-Pg,109 min,"International Movies, Music & Musicals, Romantic Movies","A Financially Troubled Indian Man Heads To Singapore To Find Employment, While His Pretty Wife Stays Behind In A Move That Could Cause Trouble.",Movie,Movie
80104257,Mohenjo Daro,Ashutosh Gowariker,"Hrithik Roshan, Sonakshi Sinha, Pooja Hegde, Kabir Bedi, Arunoday Singh, Kishori Shahane, Narendra Jha, Nitish Bharadwaj",India,2018-08-02,2016,Tv-14,168 min,"Action & Adventure, Dramas, International Movies","A Courageous Villager Moves To The Ancient City Of Mohenjo Daro, Where He Falls For The Daughter Of A Priest And Does Battle With A Tyrant.",Movie,Movie
80997865,On The Wrong Track,Clarence Yiu-Leung Fok,"Andy Lau, Yim Chau-Wah, Wai Yee Chan, Prudence Liew, Poon Wang Ban, Hua Yueh, Wong Kung-Miu",Hong Kong,2018-08-02,1983,Tv-14,89 min,"Action & Adventure, International Movies","Two Rebellious, Hot-Headed Teenage Brothers Get Caught Up In Gang Life, Which Has Dangerous Repercussions For Their Family And Friends.",Movie,Movie
70123124,Raajneeti,Prakash Jha,"Ajay Devgn, Nana Patekar, Ranbir Kapoor, Katrina Kaif, Arjun Rampal, Manoj Bajpayee, Sarah Thompson, Naseeruddin Shah",India,2018-08-02,2010,Tv-Ma,162 min,"Dramas, International Movies, Thrillers","When The American-Educated Scion Of A Powerful Indian Family Returns To The Subcontinent, His First Taste Of Power Starts Him Down A Corrupt Path.",Movie,Movie
70047320,Rang De Basanti,Rakeysh Omprakash Mehra,"Aamir Khan, Siddharth, Atul Kulkarni, Sharman Joshi, Kunal Kapoor, Alice Patten, Soha Ali Khan, Waheeda Rehman, Kiron Kher, Om Puri, Anupam Kher, Madhavan",India,2018-08-02,2006,Tv-Ma,159 min,"Dramas, International Movies",An Idealistic English Filmmaker Casts A Group Of Student Actors In Her Docudrama About India'S Revolution Against British Rule In The 1920S.,Movie,Movie
70229043,Rowdy Rathore,Prabhu Deva,"Akshay Kumar, Sonakshi Sinha, Nasser, Yashpal Sharma, Paresh Ganatra, Gurdip Kohli, Mushtaq Khan, Amit Kumar Tiwari",India,2018-08-02,2012,Tv-Ma,137 min,"Action & Adventure, Comedies, International Movies","A Con Man Uncovers A Deadly Secret And Must Save His Lady Love, The Little Girl Who Insists She'S His Daughter And The Small-Town Locals From The Mob.",Movie,Movie
80087743,Tamasha,Imtiaz Ali,"Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Javed Sheikh, Nikhil Bhagat, Faraaz Servaia",India,2018-08-02,2015,Tv-Pg,133 min,"Dramas, International Movies, Romantic Movies","Meeting While On Vacation, Ved And Tara Sense A Connection But Vow To Keep Their Real Identities A Secret. Years Later, Their Paths Cross Again.",Movie,Movie
70139078,Tees Maar Khan,Farah Khan,"Katrina Kaif, Akshay Kumar, Akshaye Khanna, Arya Babbar, Rajiv Lakshman, Raghu Ram, Vijay Maurya, Dharampal, Ali Asghar, Murli Sharma",India,2018-08-02,2010,Tv-Pg,125 min,"Comedies, International Movies, Music & Musicals",A Flamboyant Con Artist And His Band Of Gleeful Robbers Gamble With Fate When Smugglers Hire Them To Swipe Antiques From A Speeding Train.,Movie,Movie
70229041,Tere Naal Love Ho Gaya,Mandeep Kumar,"Riteish Deshmukh, Genelia D'Souza, Tinnu Anand, Om Puri, Smita Jaykar, Chitrashi Rawat, Navin Prabhakar, Kartar Cheema",India,2018-08-02,2012,Tv-Pg,127 min,"Comedies, International Movies, Romantic Movies","Mini Isn'T Eager To Wed The Rich Suitor Who'S Been Chosen For Her, So She Stages Her Own Kidnapping And Runs Off With A Man Who Works For Her Father.",Movie,Movie
70187503,Thank You,Anees Bazmee,"Akshay Kumar, Bobby Deol, Sonam Kapoor, Irrfan Khan, Sunil Shetty, Rimi Sen, Celina Jaitly",India,2018-08-02,2011,Tv-14,131 min,"Comedies, International Movies, Romantic Movies",Three Cheating Husbands End Up Paying The Price For Their Infidelities When Their Spouses Hire A Private Detective – Who Falls For One Of The Wives.,Movie,Movie
70075775,The Blue Umbrella,Vishal Bhardwaj,"Pankaj Kapur, Shreya Sharma, Dolly Ahluwalia, Deepak Dobriyal, Rahul Kumar, Paramjit Singh Kakran, Piu Dutt, Samrat Mukherjee",India,2018-08-02,2005,Tv-Pg,90 min,"Children & Family Movies, Dramas, Independent Movies","A Charming Allegory Based On A Novella By Ruskin Bond, This Visually Stunning Film From India Explores Themes Of Greed, Loneliness, Longing And Loss.",Movie,Movie
1171655,Bean: The Ultimate Disaster Movie,Mel Smith,"Rowan Atkinson, Peter Macnicol, John Mills, Pamela Reed, Harris Yulin, Burt Reynolds, Larry Drake, Danny Goldring, Johnny Galecki, Chris Ellis, Andrew Lawrence, Peter Egan, Peter Capaldi, June Brown, Peter James, Sandra Oh","United Kingdom, United States",2018-08-01,1997,Pg-13,89 min,"Comedies, International Movies","Disaster-Prone Mr. Bean Is Sent To Los Angeles To Guard A Famous Painting, But As He'S Unfit For Any Physical Task, Everything Goes Hilariously Wrong.",Movie,Movie
80993489,Being Napoleon,"Jesse Handsher, Olivier Roland","Mark Schneider, Frank Samson",United States,2018-08-01,2018,Tv-14,88 min,Documentaries,"On The 200Th Anniversary Of The Battle Of Waterloo, Thousands Of Enthusiasts Reenact The Epic Clash. But There Can Only Be One Napoleon.",Movie,Movie
70033643,Casino Tycoon,Wong Jing,Wong Jing,Hong Kong,2018-08-01,1992,Tv-Ma,125 min,"Action & Adventure, Dramas, International Movies","When Japanese Troops Invade Hong Kong, Young Benny Ho Flees To Macau And Rises To The Top Of The City'S Casino Business With Pluck, Diligence And Wit.",Movie,Movie
70233317,Chernobyl Diaries,Bradley Parker,"Ingrid Bolsø Berdal, Dimitri Diatchenko, Olivia Taylor Dudley, Devin Kelley, Jesse Mccartney, Nathan Phillips, Jonathan Sadowski, Alex Feldman, Kristof Konrad, Pasha D. Lychnikoff",United States,2018-08-01,2012,R,88 min,"Horror Movies, Thrillers","A Group Of Kids Takes An Illegal Tour Through An Abandoned City Near Chernobyl, Where Mysterious Humanoid Forms Begin To Haunt Their Steps...",Movie,Movie
80997858,Doubles Cause Troubles,Wong Jing,"Carol 'Do Do' Cheng, Maggie Cheung, Wilson Lam, Chan Pak-Cheung, Charlie Cho, Tom Poon, Kwan Ming-Yuk, Hon Yee-Sang, Sherman Wong, Lo Fan",Hong Kong,2018-08-01,1989,Tv-14,94 min,"Action & Adventure, Comedies, International Movies","When The Tenant In Their Flat Dies Under Suspicious Circumstances, Two Bickering Cousins Are Forced To Navigate Both Sides Of The Law.",Movie,Movie
80238607,Flock Of Four,Gregory Caruso,"Braeden Lemasters, Isaac Jay, Uriah Shelton, Dylan Riley Snyder, Coco Jones, Shane Harper, Nadji Jeter, Connor Paolo, Gatlin Green, Reg E. Cathey",United States,2018-08-01,2018,Tv-Ma,83 min,"Dramas, Independent Movies, Music & Musicals","One Night In 1959, Four Young Musicians Venture From Pasadena To South-Central Los Angeles In The Hopes Of Hearing A Living Jazz Legend Play.",Movie,Movie
80039485,Hero,Corey Yuen,"Takeshi Kaneshiro, Yuen Biao, Valerie Chow, Jessica Hester Hsuan, Tak Yuen, Wah Yuen, Corey Yuen","Hong Kong, China",2018-08-01,1997,Tv-Ma,89 min,"Action & Adventure, International Movies","A Pugilist From Shantung Struggles To Rise To The Top Of The Shanghai Triad Ladder, Where His Stellar Martial Arts Talents Can Shine.",Movie,Movie
80998560,History Of Joy,Vishnu Govindhan,"Vishnu Vinay, Vinay Forrt, Saikumar, Joju George, Nobi, Sreekumar, Nandu, Sunil Sukhada",India,2018-08-01,2017,Tv-14,118 min,"Dramas, International Movies",The Life Of A High-Flying Law Student Takes A Drastic Turn When A Bout Of Misfortune Changes His Status In Society For Good.,Movie,Movie
70043379,Initial D,"Andrew Lau Wai-Keung, Alan Mak","Jay Chou, Anne Suzuki, Edison Chen, Anthony Wong Chau-Sang, Shawn Yue, Chapman To, Jordan Chan, Kenny Bee","China, Hong Kong",2018-08-01,2005,Tv-14,109 min,"Action & Adventure, International Movies","By Day, An 18-Year-Old Delivers Tofu For His Father, A Retired Race Car Driver; But By Night, It'S The Teen'S Turn To Take The Wheel.",Movie,Movie
80232892,Invisible,Pablo Giorgelli,"Mora Arenillas, Mara Bestelli, Diego Cremonesi","Argentina, France",2018-08-01,2017,Tv-Ma,87 min,"Dramas, Independent Movies, International Movies","After Learning She'S Pregnant, A Teen Grapples With The Consequences While Trying To Go About Her Life As If Nothing Has Changed.",Movie,Movie
70124268,Kung Fu Magoo,Andrés Couturier,"Dylan Sprouse, Cole Sprouse, Alyson Stoner, Tom Kenny, Chris Parnell, Rodger Bumpass, Maile Flanagan, Wally Wingert, Candi Milo, Jim Ward","Mexico, United States",2018-08-01,2010,Tv-Y7,79 min,"Children & Family Movies, Comedies","Shortsighted Curmudgeon Mr. Magoo And His Young Nephew, Justin, Fight Such Nefarious Foes As Kung Fu Villains, Robot Spiders And Teenage Mutants.",Movie,Movie
80998564,Lechmi,B.N. Shajeer Sha,"Parvathy Ratheesh, Biju Sopanam, Sethulekshmi Amma, Molly Angamaly",India,2018-08-01,2017,Tv-14,147 min,"Comedies, Horror Movies, International Movies","The Spirit Of A Murdered Woman Contacts Four Bachelors, Enlisting Their Help To Find Her Killer.",Movie,Movie
80997864,Little Dragon Maiden,Hua Shan,"Leslie Cheung, Jing-Jing Yung, Chen Kuan-Tai, Leanne Liu, Tanny Tien Ni",Hong Kong,2018-08-01,1983,Tv-14,92 min,"Action & Adventure, International Movies, Romantic Movies","Seeking To Improve His Combat Skills, A Young Man Falls In Love With A Woman With Mystical Powers, But His Past Stands In The Way Of Their Union.",Movie,Movie
